Sr_No,Cap_Type,Name,Ticker,Sub_Sector,Market_Cap,Close_Price
1260,Small Cap,Excel Industries Ltd,EXCELINDUS,Fertilizers & Agro Chemicals,1295,1084
1261,Small Cap,Shalimar Paints Ltd,SHALPAINTS,Specialty Chemicals,1293,149
1262,Small Cap,Giriraj Civil Developers Ltd,GIRIRAJ,Construction & Engineering,1289,476
1263,Small Cap,Windlas Biotech Ltd,WINDLAS,Pharmaceuticals,1286,632
1264,Small Cap,Ramco Systems Ltd,RAMCOSYS,IT Services & Consulting,1283,305
1265,Small Cap,Mangalore Chemicals and Fertilisers Ltd,MANGCHEFER,Fertilizers & Agro Chemicals,1281,106
1266,Small Cap,Himatsingka Seide Ltd,HIMATSEIDE,Textiles,1272,127
1267,Small Cap,Coffee Day Enterprises Ltd,COFFEEDAY,Restaurants & Cafes,1271,54
1268,Small Cap,Heranba Industries Ltd,HERANBA,Fertilizers & Agro Chemicals,1269,295
1269,Small Cap,Punjab Chemicals and Crop Protection Ltd,PUNJABCHEM,Diversified Chemicals,1267,1100
1270,Small Cap,GPT Healthcare Ltd,GPTHEALTH,Hospitals & Diagnostic Centres,1263,145
1271,Small Cap,Mercury Ev-Tech Ltd,MERCURYEV,Commodities Trading,1260,70
1272,Small Cap,ASM Technologies Ltd,ASMTEC,IT Services & Consulting,1260,1048
1273,Small Cap,Salzer Electronics Ltd,SALZERELEC,Electrical Components & Equipments,1259,734
1274,Small Cap,India Motor Parts & Accessories Ltd,IMPAL,Auto Parts,1251,998
1275,Small Cap,Saurashtra Cement Ltd,SAURASHCEM,Cement,1248,115
1276,Small Cap,ULTRAMARINE & PIGMENTS Ltd,ULTRAMAR,Commodity Chemicals,1245,417
1277,Small Cap,Uttam Sugar Mills Ltd,UTTAMSUGAR,Sugar,1244,308
1278,Small Cap,Dynamic Cables Ltd,DYCL,Cables,1240,547
1279,Small Cap,Zota Health Care Ltd,ZOTA,Pharmaceuticals,1240,464
1280,Small Cap,One Point One Solutions Ltd,ONEPOINT,Outsourced services,1238,55
1281,Small Cap,Walchandnagar Industries Ltd,WALCHANNAG,Industrial Machinery,1231,209
1282,Small Cap,G M Breweries Ltd,GMBREW,Alcoholic Beverages,1230,624
1283,Small Cap,Dhunseri Ventures Ltd,DVL,Specialty Chemicals,1220,330
1284,Small Cap,Solex Energy Ltd,SOLEX,Industrial Machinery,1218,1603
1285,Small Cap,Panorama Studios International Ltd,PANORAMA,Movies & TV Serials,1216,885
1286,Small Cap,Syncom Formulations (India) Ltd,SYNCOMF,Pharmaceuticals,1213,12
1287,Small Cap,Raj Rayon Industries Ltd,RAJRILTD,Textiles,1212,21
1288,Small Cap,GRP Ltd,GRPLTD,Tires & Rubber,1211,9042
1289,Small Cap,Kirloskar Electric Company Ltd,KECL,Heavy Electrical Equipments,1210,183
1290,Small Cap,Marsons Ltd,MARSONS,Heavy Electrical Equipments,1209,69
1291,Small Cap,Nelcast Ltd,NELCAST,Iron & Steel,1205,135
1292,Small Cap,Matrimony.Com Ltd,MATRIMONY,Online Services,1204,588
1293,Small Cap,MIC Electronics Ltd,MICEL,Electrical Components & Equipments,1199,49
1294,Small Cap,Enkei Wheels (India) Ltd,ENKEIWHEL,Auto Parts,1198,662
1295,Small Cap,GIC Housing Finance Ltd,GICHSGFIN,Home Financing,1191,217
1296,Small Cap,Asian Energy Services Ltd,ASIANENE,Oil & Gas - Exploration & Production,1185,278
1297,Small Cap,Suyog Telematics Ltd,SUYOG,Construction & Engineering,1184,1098
1298,Small Cap,Eimco Elecon (India) Ltd,EIMCOELECO,Industrial Machinery,1182,1928
1299,Small Cap,RIR Power Electronics Ltd,RIR,Electronic Equipments,1177,1698
1300,Small Cap,Chaman Lal Setia Exports Ltd,CLSEL,Packaged Foods & Meats,1171,206
1301,Small Cap,Gulshan Polyols Ltd,GULPOLY,Specialty Chemicals,1170,180
1302,Small Cap,Beekay Steel Industries Ltd,BEEKAY,Iron & Steel,1169,601
1303,Small Cap,Anuh Pharma Ltd,ANUHPHR,Pharmaceuticals,1169,228
1304,Small Cap,Saint-Gobain Sekurit India Ltd,SAINTGOBAIN,Auto Parts,1165,125
1305,Small Cap,Systematix Corporate Services Ltd,SYSTMTXC,Diversified Financials,1164,831
1306,Small Cap,Jay Bharat Maruti Ltd,JAYBARMARU,Auto Parts,1164,102
1307,Small Cap,Beta Drugs Ltd,BETA,Pharmaceuticals,1162,1202
1308,Small Cap,Automobile Corp Of Goa Ltd,ACGL,Trucks & Buses,1160,1910
1309,Small Cap,Om Infra Ltd,OMINFRAL,Construction & Engineering,1158,114
1310,Small Cap,Benares Hotels Ltd,BENARAS,"Hotels, Resorts & Cruise Lines",1154,8641
1311,Small Cap,Urja Global Ltd,URJA,Renewable Energy Equipment & Services,1151,21
1312,Small Cap,Satia Industries Ltd,SATIA,Paper Products,1147,112
1313,Small Cap,Ester Industries Ltd,ESTER,Commodity Chemicals,1147,114
1314,Small Cap,Max India Ltd,MAXIND,Hospitals & Diagnostic Centres,1144,258
1315,Small Cap,Sical Logistics Ltd,SICALLOG,Logistics,1140,150
1316,Small Cap,Manoj Vaibhav Gems N Jewellers Ltd,MVGJL,"Precious Metals, Jewellery & Watches",1140,231
1317,Small Cap,Kopran Ltd,KOPRAN,Pharmaceuticals,1137,226
1318,Small Cap,Lincoln Pharmaceuticals Ltd,LINCOLN,Pharmaceuticals,1136,569
1319,Small Cap,Sika Interplant Systems Ltd,SIKA,Aerospace & Defense Equipments,1134,2579
1320,Small Cap,Oriental Aromatics Ltd,OAL,Specialty Chemicals,1131,349
1321,Small Cap,Taneja Aerospace and Aviation Ltd,TANAA,Aerospace & Defense Equipments,1131,409
1322,Small Cap,IST Ltd,ISTLTD,Industrial Machinery,1128,945
1323,Small Cap,Innovana Thinklabs Ltd,INNOVANA,Software Services,1125,516
1324,Small Cap,Remus Pharmaceuticals Ltd,REMUS,Pharmaceuticals,1122,7200
1325,Small Cap,Eraaya Lifespaces Ltd,ERAAYA,,1120,725
1326,Small Cap,Platinum Industries Ltd,PLATIND,Commodity Chemicals,1119,197
1327,Small Cap,Bliss GVS Pharma Ltd,BLISSGVS,Pharmaceuticals,1117,103
1328,Small Cap,Hubtown Ltd,HUBTOWN,Real Estate,1115,131
1329,Small Cap,Repro India Ltd,REPRO,Stationery,1112,712
1330,Small Cap,Orient Paper and Industries Ltd,ORIENTPPR,Paper Products,1112,47
1331,Small Cap,Entertainment Network (India) Ltd,ENIL,Radio,1112,218
1332,Small Cap,Valiant Organics Ltd,VALIANTORG,Commodity Chemicals,1109,391
1333,Small Cap,Amines and Plasticizers Ltd,AMNPLST,Commodity Chemicals,1108,205
1334,Small Cap,Snowman Logistics Ltd,SNOWMAN,Logistics,1108,62
1335,Small Cap,Transindia Real Estate Ltd,TREL,Logistics,1103,41
1336,Small Cap,Som Distilleries and Breweries Ltd,SDBL,Alcoholic Beverages,1102,122
1337,Small Cap,Veranda Learning Solutions Ltd,VERANDA,Education Services,1102,157
1338,Small Cap,Vimta Labs Ltd,VIMTALABS,Labs & Life Sciences Services,1100,473
1339,Small Cap,Ganesh Benzoplast Ltd,GANESHBE,Specialty Chemicals,1098,142
1340,Small Cap,Crest Ventures Ltd,CREST,Asset Management,1096,348
1341,Small Cap,Indo Rama Synthetics (India) Ltd,INDORAMA,Textiles,1095,40
1342,Small Cap,Rhetan TMT Ltd,RHETAN,,1093,14
1343,Small Cap,AGI Infra Ltd,AGIIL,Real Estate,1092,863
1344,Small Cap,Credo Brands Marketing Ltd,MUFTI,Men's Clothing,1090,160
1345,Small Cap,BEML Land Assets Ltd,BLAL,Real Estate,1087,259
1346,Small Cap,Dhanlaxmi Bank Ltd,DHANBANK,Private Banks,1082,42
1347,Small Cap,Pakka Limited,PAKKA,Paper Products,1077,241
1348,Small Cap,Swadeshi Polytex Ltd,SWADPOL,,1073,213
1349,Small Cap,Avadh Sugar & Energy Ltd,AVADHSUGAR,Sugar,1070,529
1350,Small Cap,Kamdhenu Ventures Ltd,KAMOPAINTS,Commodity Chemicals,1068,169
1351,Small Cap,K&R Rail Engineering Ltd,KRRAIL,Construction & Engineering,1067,489
1352,Small Cap,Sat Industries Ltd,SATINDLTD,Business Support Services,1057,96
1353,Small Cap,Newtime Infrastructure Ltd,NEWINFRA,Real Estate,1055,18
1354,Small Cap,Creative Newtech Ltd,CREATIVE,Technology Hardware,1053,714
1355,Small Cap,MSP Steel & Power Ltd,MSPL,Iron & Steel,1050,25
1356,Small Cap,Sar Auto Products Ltd,SAPL,Auto Parts,1049,2290
1357,Small Cap,Uniphos Enterprises Ltd,UNIENTER,Fertilizers & Agro Chemicals,1049,150
1358,Small Cap,Focus Lighting and Fixtures Ltd,FOCUS,Home Electronics & Appliances,1049,154
1359,Small Cap,Kotyark Industries Ltd,KOTYARK,Oil & Gas - Refining & Marketing,1047,945
1360,Small Cap,Ravindra Energy Ltd,RELTD,Electrical Components & Equipments,1046,65
1361,Small Cap,Electrotherm (India) Ltd,ELECTHERM,Iron & Steel,1039,742
1362,Small Cap,Cropster Agro Ltd,CROPSTER,,1037,455
1363,Small Cap,Associated Alcohols & Breweries Ltd,ASALCBR,Alcoholic Beverages,1036,547
1364,Small Cap,NDR Auto Components Ltd,NDRAUTO,Auto Parts,1030,819
1365,Small Cap,Kody Technolab Ltd,KODYTECH,Software Services,1026,2010
1366,Small Cap,Mukka Proteins Ltd,MUKKA,Packaged Foods & Meats,1022,33
1367,Small Cap,Khazanchi Jewellers Ltd,KHAZANCHI,,1015,412
1368,Small Cap,Tuticorin Alkali Chemicals and Fertilizers Ltd,TUTIALKA,Commodity Chemicals,1012,81
1369,Small Cap,Hardwyn India Ltd,HARDWYN,Building Products - Glass,1010,28
1370,Small Cap,Silver Touch Technologies Ltd,SILVERTUC,IT Services & Consulting,1006,785
1371,Small Cap,Voith Paper Fabrics India Ltd,VOITHPAPR,Textiles,1003,1977
1372,Small Cap,IM+ Capitals Ltd,IMCAP,,1002,813
1373,Small Cap,Zodiac Energy Ltd,ZODIAC,Renewable Energy Equipment & Services,1001,649
1374,Small Cap,Yamuna Syndicate Ltd,YSL,Commodities Trading,998,31000
1375,Small Cap,Sportking India Ltd,SPORTKING,Textiles,997,773
1376,Small Cap,Krystal Integrated Services Ltd,KRYSTAL,Business Support Services,997,739
1377,Small Cap,Z F Steering Gear (India) Ltd,ZFSTEERING,Auto Parts,994,1019
1378,Small Cap,Royal Orchid Hotels Ltd,ROHLTD,"Hotels, Resorts & Cruise Lines",988,327
1379,Small Cap,Gandhi Special Tubes Ltd,GANDHITUBE,Auto Parts,987,737
1380,Small Cap,Eldeco Housing and Industries Ltd,ELDEHSG,Real Estate,981,946
1381,Small Cap,Infobeans Technologies Ltd,INFOBEAN,Software Services,978,400
1382,Small Cap,Eco Recycling Ltd,ECORECO,Business Support Services,974,492
1383,Small Cap,U. P. Hotels Ltd,UPHOT,"Hotels, Resorts & Cruise Lines",972,1818
1384,Small Cap,Prakash Pipes Ltd,PPL,Building Products - Pipes,971,395
1385,Small Cap,Algoquant Fintech Ltd,AQFINTECH,,971,1202
1386,Small Cap,Primo Chemicals Ltd,PRIMO,,971,38
1387,Small Cap,Aurum Proptech Ltd,AURUM,IT Services & Consulting,971,145
1388,Small Cap,Renaissance Global Ltd,RGL,"Precious Metals, Jewellery & Watches",970,106
1389,Small Cap,Nahar Spinning Mills Ltd,NAHARSPING,Textiles,970,251
1390,Small Cap,Vardhman Holdings Ltd,VHL,Diversified Financials,967,2943
1391,Small Cap,Selan Exploration Technology Ltd,SELAN,Oil & Gas - Exploration & Production,963,577
1392,Small Cap,TGV SRAAC Ltd,TGVSL,Commodity Chemicals,962,81
1393,Small Cap,Bodal Chemicals Ltd,BODALCHEM,Commodity Chemicals,962,71
1394,Small Cap,Vashu Bhagnani Industries Ltd,POOJAENT,,957,267
1395,Small Cap,Sastasundar Ventures Ltd,SASTASUNDR,Diversified Financials,956,306
1396,Small Cap,Vinyas Innovative Technologies Ltd,VINYAS,Electronic Equipments,955,828
1397,Small Cap,Faze Three Ltd,FAZE3Q,Textiles,954,406
1398,Small Cap,Sandesh Ltd,SANDESH,Publishing,953,1314
1399,Small Cap,Gloster Ltd,GLOSTERLTD,Textiles,950,851
1400,Small Cap,NINtec Systems Ltd,NINSYS,Software Services,948,501
1401,Small Cap,Zuari Industries Ltd,ZUARIIND,Conglomerates,947,280
1402,Small Cap,Alliance Integrated Metaliks Ltd,AIML,Building Products - Prefab Structures,947,72
1403,Small Cap,CFF Fluid Control Ltd,CFF,,944,452
1404,Small Cap,VLS Finance Ltd,VLSFINANCE,Investment Banking & Brokerage,944,253
1405,Small Cap,Integra Engineering India Ltd,INTEGRAEN,Industrial Machinery,941,247
1406,Small Cap,Meson Valves India Ltd,MESON,,937,890
1407,Small Cap,NCL Industries Ltd,NCLIND,Cement,936,205
1408,Small Cap,Transpek Industry Ltd,TRANSPEK,Commodity Chemicals,933,1636
1409,Small Cap,Davangere Sugar Company Ltd,DAVANGERE,,932,11
1410,Small Cap,CSL Finance Ltd,CSLFINANCE,Specialized Finance,925,423
1411,Small Cap,Cosmic CRF Ltd,COSMICCRF,,925,1104
1412,Small Cap,Moneyboxx Finance Ltd,MONEYBOXX,Diversified Financials,923,300
1413,Small Cap,Kellton Tech Solutions Ltd,KELLTONTEC,IT Services & Consulting,920,95
1414,Small Cap,Magadh Sugar & Energy Ltd,MAGADSUGAR,Sugar,919,638
1415,Small Cap,Hp Adhesives Ltd,HPAL,Diversified Chemicals,918,97
1416,Small Cap,SBC Exports Ltd,SBC,Apparel & Accessories,916,31
1417,Small Cap,Global Surfaces Ltd,GSLSU,Building Products - Ceramics,915,212
1418,Small Cap,Pondy Oxides and Chemicals Ltd,POCL,Metals - Lead,914,645
1419,Small Cap,Ambika Cotton Mills Ltd,AMBIKCO,Textiles,913,1502
1420,Small Cap,AGS Transact Technologies Ltd,AGSTRA,Business Support Services,912,73
1421,Small Cap,Axtel Industries Ltd,AXTEL,Industrial Machinery,912,566
1422,Small Cap,Sree Rayalaseema Hi-Strength Hypo Ltd,SRHHYPOLTD,Commodity Chemicals,905,484
1423,Small Cap,Jagsonpal Pharmaceuticals Ltd,JAGSNPHARM,Pharmaceuticals,905,325
1424,Small Cap,Heubach Colorants India Ltd,HEUBACHIND,Specialty Chemicals,903,381
1425,Small Cap,Tinna Trade Ltd,TINNATFL,Agro Products,903,253
1426,Small Cap,Vikas Lifecare Ltd,VIKASLIFE,Plastic Products,903,5
1427,Small Cap,Visaka Industries Ltd,VISAKAIND,Cement,902,100
1428,Small Cap,Shivalik Rasayan Ltd,SHIVALIK,Fertilizers & Agro Chemicals,901,586
1429,Small Cap,Onward Technologies Ltd,ONWARDTEC,Outsourced services,901,374
1430,Small Cap,JG Chemicals Ltd,JGCHEM,Commodity Chemicals,899,220
1431,Small Cap,Sahana System Ltd,SAHANA,IT Services & Consulting,899,1318
1432,Small Cap,Chemcon Speciality Chemicals Ltd,CHEMCON,Specialty Chemicals,898,237
1433,Small Cap,Permanent Magnets Ltd,PERMAGN,Metals - Diversified,896,1041
1434,Small Cap,EKI Energy Services Ltd,EKI,,893,318
1435,Small Cap,Sutlej Textiles and Industries Ltd,SUTLEJTEX,Textiles,892,53
1436,Small Cap,Tracxn Technologies Ltd,TRACXN,IT Services & Consulting,890,83
1437,Small Cap,Vasa Denticity Ltd,DENTALKART,Hospitals & Diagnostic Centres,890,533
1438,Small Cap,Jagatjit Industries Ltd,JAGAJITIND,Alcoholic Beverages,888,185
1439,Small Cap,RSWM Ltd,RSWM,Textiles,887,180
1440,Small Cap,Mafatlal Industries Ltd,MAFATIND,Textiles,886,132
1441,Small Cap,Zee Media Corporation Ltd,ZEEMEDIA,TV Channels & Broadcasters,885,13
1442,Small Cap,Sarveshwar Foods Ltd,SARVESHWAR,Packaged Foods & Meats,881,9
1443,Small Cap,Mkventures Capital Ltd,MKVENTURES,,881,2359
1444,Small Cap,Indo Amines Ltd,INDOAMIN,Specialty Chemicals,880,118
1445,Small Cap,Rajapalayam Mills Ltd,RAJPALAYAM,Textiles,880,914
1446,Small Cap,Industrial and Prudential Investment Co Ltd,INDPRUD,Investment Banking & Brokerage,880,5330
1447,Small Cap,Cheviot Co Ltd,CHEVIOT,Textiles,879,1500
1448,Small Cap,Sakuma Exports Ltd,SAKUMA,Commodities Trading,878,33
1449,Small Cap,Oswal Greentech Ltd,OSWALGREEN,Real Estate,876,34
1451,Small Cap,Morganite Crucible (India) Ltd,MORGANITE,Industrial Machinery,875,1529
1452,Small Cap,Ceinsys Tech Ltd,CEINSYSTECH,IT Services & Consulting,873,462
1453,Small Cap,Radiant Cash Management Services Ltd,RADIANTCMS,Business Support Services,870,77
1454,Small Cap,Pudumjee Paper Products Ltd,PDMJEPAPER,Paper Products,867,90
1455,Small Cap,Linc Ltd,LINC,Stationery,866,577
1456,Small Cap,Deccan Cements Ltd,DECCANCE,Cement,865,570
1457,Small Cap,Speciality Restaurants Ltd,SPECIALITY,Restaurants & Cafes,864,168
1458,Small Cap,State Trading Corporation of India Ltd,STCINDIA,Commodities Trading,864,140
1459,Small Cap,Foods and Inns Ltd,FOODSIN,FMCG - Foods,864,144
1460,Small Cap,Capital India Finance Ltd,CIFL,Diversified Financials,863,107
1461,Small Cap,Kisan Mouldings Ltd,KISAN,Building Products - Pipes,863,65
1462,Small Cap,Arrow Greentech Ltd,ARROWGREEN,Packaging,863,573
1463,Small Cap,GRM Overseas Ltd,GRMOVER,Packaged Foods & Meats,861,137
1464,Small Cap,Wealth First Portfolio Managers Ltd,WEALTH,Diversified Financials,860,823
1465,Small Cap,Forbes & Company Ltd,FORBESCO,Conglomerates,856,637
1466,Small Cap,Veljan Denison Ltd,VELJAN,Industrial Machinery,853,1846
1467,Small Cap,Hampton Sky Realty Ltd,HAMPTON,,852,30
1468,Small Cap,S Chand and Company Ltd,SCHAND,Education Services,850,232
1469,Small Cap,Bharat Parenterals Ltd,BPLPHARMA,Pharmaceuticals,848,1360
1470,Small Cap,Arfin India Ltd,ARFIN,Metals - Aluminium,844,49
1471,Small Cap,Suraj Products Ltd,SURAJ,Iron & Steel,842,818
1472,Small Cap,Rushil Decor Ltd,RUSHIL,Building Products - Laminates,841,323
1473,Small Cap,Ugar Sugar Works Ltd,UGARSUGAR,Sugar,838,72
1474,Small Cap,Allied Digital Services Ltd,ADSL,IT Services & Consulting,838,144
1475,Small Cap,Panacea Biotec Ltd,PANACEABIO,Biotechnology,838,130
1476,Small Cap,Bajaj Healthcare Ltd,BAJAJHCARE,Pharmaceuticals,837,289
1477,Small Cap,Chemfab Alkalis Ltd,CHEMFAB,Commodity Chemicals,836,539
1478,Small Cap,De Nora India Ltd,DENORA,Electrical Components & Equipments,835,1504
1479,Small Cap,AMIC Forging Ltd,AMIC,,833,824
1480,Small Cap,Bedmutha Industries Ltd,BEDMUTHA,Iron & Steel,832,257
1481,Small Cap,Artemis Electricals and Projects Ltd,AEPL,Electrical Components & Equipments,830,32
1482,Small Cap,Andhra Cements Ltd,ACL,Cement,830,85
1483,Small Cap,Ice Make Refrigeration Ltd,ICEMAKE,Electrical Components & Equipments,827,671
1484,Small Cap,Danlaw Technologies India Ltd,DANLAW,IT Services & Consulting,823,1706
1485,Small Cap,Munjal Auto Industries Ltd,MUNJALAU,Auto Parts,820,81
1486,Small Cap,Hexa Tradex Ltd,HEXATRADEX,Commodities Trading,815,150
1487,Small Cap,Stovec Industries Ltd,STOVACQ,Industrial Machinery,812,3148
1488,Small Cap,GFL Ltd,GFLLIMITED,Specialty Chemicals,808,70
1489,Small Cap,Spencer's Retail Ltd,SPENCERS,Retail - Department Stores,807,83
1490,Small Cap,Kernex Microsystems (India) Ltd,KERNEX,Software Services,806,397
1491,Small Cap,Dhampur Bio Organics Ltd,DBOL,Sugar,803,120
1492,Small Cap,Pratham EPC Projects Ltd,PRATHAM,Construction & Engineering,800,366
1493,Small Cap,TAAL Enterprises Ltd,TAALENT,Conglomerates,799,2668
1494,Small Cap,Goa Carbon Ltd,GOACARBON,Metals - Coke,796,786
1495,Small Cap,Asian Granito India Ltd,ASIANTILES,Building Products - Granite,790,58
1496,Small Cap,Bajaj Steel Industries Ltd,BAJAJST,Industrial Machinery,790,1428
1497,Small Cap,Basilic Fly Studio Ltd,BASILIC,Animation,789,317
1498,Small Cap,Andhra Petrochemicals Ltd,ANDHRAPET,Commodity Chemicals,788,101
1499,Small Cap,Kothari Petrochemicals Ltd,KOTHARIPET,Commodity Chemicals,785,130
1500,Small Cap,Tamilnadu Petroproducts Ltd,TNPETRO,Commodity Chemicals,785,83
1501,Small Cap,Remedium Lifecare Ltd,REMLIFE,,784,77
1502,Small Cap,Trident Techlabs Ltd,TECHLABS,IT Services & Consulting,783,497
1503,Small Cap,Elin Electronics Ltd,ELIN,Electronic Equipments,783,162
1504,Small Cap,GHCL Textiles Ltd,GHCLTEXTIL,Textiles,782,80
1505,Small Cap,Finkurve Financial Services Ltd,FINKURVE,Diversified Financials,780,55
1506,Small Cap,Jindal Poly Investment and Finance Company Ltd,JPOLYINVST,Asset Management,780,727
1507,Small Cap,Onmobile Global Ltd,ONMOBILE,Software Services,780,70
1508,Small Cap,Haldyn Glass Ltd,HALDYNGL,Packaging,777,135
1509,Small Cap,Hindustan Motors Ltd,HINDMOTORS,Four Wheelers,776,35
1510,Small Cap,Brand Concepts Ltd,BCONCEPTS,Retail - Department Stores,770,637
1511,Small Cap,Shree Ganesh Remedies Ltd,SGRL,Pharmaceuticals,764,612
1512,Small Cap,Career Point Ltd,CAREERP,Education Services,764,375
1513,Small Cap,N R Agarwal Industries Ltd,NRAIL,Paper Products,758,413
1514,Small Cap,Lokesh Machines Ltd,LOKESHMACH,Industrial Machinery,758,423
1515,Small Cap,Dharmaj Crop Guard Ltd,DHARMAJ,Fertilizers & Agro Chemicals,758,223
1516,Small Cap,Vintage Coffee and Beverages Ltd,VINCOFE,,757,61
1517,Small Cap,Maan Aluminium Ltd,MAANALU,Metals - Aluminium,754,133
1518,Small Cap,D P Wires Ltd,DPWIRES,Iron & Steel,753,457
1519,Small Cap,Oriental Carbon & Chemicals Ltd,OCCL,Commodity Chemicals,750,643
1520,Small Cap,Jaykay Enterprises Ltd,JAYKAY,Investment Banking & Brokerage,749,122
1521,Small Cap,Dhunseri Investments Ltd,DHUNINV,Asset Management,749,1143
1522,Small Cap,W S Industries (India) Ltd,WSI,Industrial Machinery,748,137
1523,Small Cap,Nitta Gelatin India Ltd,NITTAGELA,Specialty Chemicals,748,823
1524,Small Cap,Nectar Lifesciences Ltd,NECLIFE,Pharmaceuticals,748,32
1525,Small Cap,PVP Ventures Ltd,PVP,Real Estate,746,23
1526,Small Cap,Sakar Healthcare Ltd,SAKAR,Pharmaceuticals,746,329
1527,Small Cap,Investment Trust of India Ltd,THEINVEST,Investment Banking & Brokerage,745,138
1528,Small Cap,Arihant Capital Markets Ltd,ARIHANTCAP,Diversified Financials,740,65
1529,Small Cap,Emkay Taps and Cutting Tools Ltd,EMKAYTOOLS,Industrial Machinery,740,829
1530,Small Cap,DMCC Speciality Chemicals Ltd,DMCC,Diversified Chemicals,739,319
1531,Small Cap,Tribhovandas Bhimji Zaveri Ltd,TBZ,"Precious Metals, Jewellery & Watches",738,104
1532,Small Cap,Hindustan Media Ventures Ltd,HMVL,Publishing,737,97
1533,Small Cap,Mold-Tek Technologies Ltd,MOLDTECH,Construction & Engineering,736,247
1534,Small Cap,Laxmi Goldorna House Ltd,LGHL,"Precious Metals, Jewellery & Watches",736,357
1535,Small Cap,Zuari Agro Chemicals Ltd,ZUARI,Fertilizers & Agro Chemicals,735,169
1536,Small Cap,Australian Premium Solar (India) Ltd,APS,Photovoltaic Solar Systems & Equipment,734,322
1537,Small Cap,KSE Ltd,KSE,Agro Products,730,2210
1538,Small Cap,AVG Logistics Ltd,AVG,Logistics,729,507
1539,Small Cap,Aditya Birla Money Ltd,BIRLAMONEY,Investment Banking & Brokerage,727,123
1540,Small Cap,Mindteck (India) Ltd,MINDTECK,IT Services & Consulting,727,255
1541,Small Cap,Shankar Lal Rampal Dye-Chem Ltd,SRD,Commodities Trading,727,112
1542,Small Cap,Birla Cable Ltd,BIRLACABLE,Telecom Equipments,726,232
1543,Small Cap,Wim Plast Ltd,WIMPLAST,Housewares,726,585
